,Cell,Time,Channel,Area,Mean,Variance,Total Intensity,Center of Mass X,Center of Mass Y,Angle of Major Axis,Length Major Axis,Length Minor Axis,Disappeared in video,Growth,Name,Site
6987,70172,7,Channel1,14,3346.0714285714284,143082.7806122449,46845,668.5,888.7142857142857,0.0,4.367713712793351,4.276179870598791,False,13.0,7,7&8
6988,70172,8,Channel1,4,3266.5,762.75,13066,707.5,968.0,-58.282525588539,3.736689435850863,1.4272883590923595,False,-10.0,7,7&8
6989,70172,9,Channel1,3,3241.333333333333,2470.222222222222,9724,708.3333333333334,967.3333333333334,-45.0,2.8284271247461903,1.6329931618554516,False,-1.0,7,7&8
6990,70172,10,Channel1,1,3086.0,0.0,3086,708.0,968.0,0.0,1.0,1.0,False,-2.0,7,7&8
6991,70172,11,Channel1,4,3076.75,3948.1875,12307,708.0,967.5,-31.717474411461,3.736689435850864,1.4272883590923593,False,3.0,7,7&8
6992,70172,12,Channel1,6,3032.6666666666665,3018.8888888888887,18196,707.8333333333334,968.0,-53.13010235415597,4.195235392680607,2.065591117977289,False,2.0,7,7&8
6993,70172,13,Channel1,1,2932.0,0.0,2932,708.0,968.0,0.0,1.0,1.0,False,-5.0,7,7&8
6994,70172,14,Channel1,3,2961.333333333333,4361.555555555556,8884,708.3333333333334,967.3333333333334,-45.0,2.8284271247461903,1.6329931618554516,False,2.0,7,7&8
6995,70172,15,Channel1,1,3167.0,0.0,3167,709.0,966.0,0.0,1.0,1.0,False,-2.0,7,7&8
6996,70172,16,Channel1,4,2796.25,12566.1875,11185,708.5,967.0,-58.282525588539,3.736689435850863,1.4272883590923595,False,3.0,7,7&8
6997,70172,17,Channel1,3,2914.333333333333,6268.222222222223,8743,708.3333333333334,967.3333333333334,-45.0,2.8284271247461903,1.6329931618554516,False,-1.0,7,7&8
6998,70172,18,Channel1,2,2835.0,5041.0,5670,708.5,967.5,-45.0,4.0,6.70940890281045e-17,False,-1.0,7,7&8
6999,70172,19,Channel1,7,1064.571428571429,48.24489795918368,7452,708.0,968.0,-45.0,4.0,2.309401076758504,False,5.0,7,7&8
7000,70172,20,Channel1,7,2775.1428571428573,2970.122448979592,19426,708.0,968.0,-45.0,4.0,2.309401076758504,False,0.0,7,7&8
7001,70172,21,Channel1,3,2764.6666666666665,3313.555555555556,8294,708.3333333333334,967.3333333333334,-45.0,2.8284271247461903,1.6329931618554516,False,-4.0,7,7&8
7002,70172,22,Channel1,6,2685.1666666666665,5600.472222222223,16111,708.0,967.5,-50.30982763807757,5.312537668278671,1.4754468892915915,False,3.0,7,7&8
7003,70172,23,Channel1,7,2819.5714285714284,5081.673469387754,19737,708.0,967.7142857142856,-56.5992952568241,5.181031058388195,1.906071260002464,False,1.0,7,7&8
7004,70172,24,Channel1,4,2809.5,2747.25,11238,708.25,967.75,-71.56505117707799,4.000000000000001,1.6329931618554523,False,-3.0,7,7&8
7021,70173,0,Channel1,113,3143.1150442477874,609507.5531365024,355172,720.2566371681415,966.9469026548672,-37.05283947347178,12.6330915002084,12.000440063863328,False,,7,7&8
7022,70173,1,Channel1,115,3013.582608695652,556004.6953497165,346562,720.3565217391305,966.9217391304348,-28.98266523133888,12.871767273554912,11.954247355380648,False,2.0,7,7&8
7023,70173,2,Channel1,118,2946.669491525424,516255.06873024994,347707,720.3559322033898,966.7796610169491,-43.62836628791805,12.929726941530497,12.157564352341764,False,3.0,7,7&8
7024,70173,3,Channel1,29,3053.3793103448274,841068.3043995243,88548,654.4137931034483,899.448275862069,-40.18441510377,6.703749104108221,5.634660870148444,False,-89.0,7,7&8
7025,70173,4,Channel1,33,3037.7272727272725,763668.1983471075,100245,654.9090909090909,897.5454545454545,-28.57747084861113,7.230188665195781,5.931181781080387,False,4.0,7,7&8
7026,70173,5,Channel1,35,3714.8,274836.8457142857,130018,660.3714285714286,891.2571428571429,-23.82709775670332,8.264160785909787,5.561522926405448,False,2.0,7,7&8
7027,70173,6,Channel1,39,3257.3076923076924,254515.39250493096,127035,660.1538461538462,890.2820512820513,-18.434948822922017,8.384807287729496,6.087087282021457,False,4.0,7,7&8
7028,70173,7,Channel1,49,3130.530612244898,376679.5143690129,153396,659.8979591836735,892.6122448979592,-10.805496084544377,9.43501883945426,6.759282690666258,False,10.0,7,7&8
7029,70173,8,Channel1,48,2956.0,310380.2916666667,141888,660.5,890.4583333333334,-14.76086228470405,9.568714018648036,6.676942114543134,False,-1.0,7,7&8
7030,70173,9,Channel1,50,2883.92,360273.4736,144196,660.96,890.78,-18.10596808451896,9.264436847919862,6.990285218925269,False,2.0,7,7&8
7031,70173,10,Channel1,53,2837.075471698113,320635.65468138125,150365,661.3207547169811,889.8867924528302,-11.034742732133996,9.981555250300808,6.862736112349564,False,3.0,7,7&8
7032,70173,11,Channel1,50,2660.4,261007.52000000005,133020,662.1,888.94,-22.760593459406223,9.502096712725995,6.82868760367118,False,-3.0,7,7&8
7033,70173,12,Channel1,47,2501.404255319149,216484.5387052965,117566,662.5957446808511,887.6808510638298,-27.706227438028037,9.762618949045526,6.283707566711859,False,-3.0,7,7&8
7034,70173,13,Channel1,51,2607.6470588235293,312349.05190311425,132990,661.9019607843137,889.9019607843137,-25.860935744338164,9.582031945748072,6.884107661888165,False,4.0,7,7&8
7035,70173,14,Channel1,57,2677.736842105264,416952.0886426593,152631,662.0350877192982,887.280701754386,-27.49946645451362,10.236393784572074,7.264304990771908,False,6.0,7,7&8
7036,70173,15,Channel1,54,2476.4074074074074,329583.6117969822,133726,661.4814814814815,889.2037037037037,-27.180858746533577,9.71115020798029,7.244530296724195,False,-3.0,7,7&8
7037,70173,16,Channel1,58,2292.0344827586205,326986.5505350773,132938,661.9137931034483,888.6206896551724,-39.60770154071789,9.987687004363192,7.50860836986035,False,4.0,7,7&8
7038,70173,17,Channel1,57,2064.368421052632,306522.05724838417,117669,661.438596491228,890.0526315789474,-56.54481547034431,9.942187442313845,7.385552963128092,False,-1.0,7,7&8
7039,70173,18,Channel1,75,2431.4133333333334,246025.89582222223,182356,670.96,881.1466666666666,-52.00769849589506,14.358660760905543,6.97059692663346,False,18.0,7,7&8
7040,70173,19,Channel1,64,877.921875,25616.32202148437,56187,672.515625,876.78125,-64.02903794784221,11.516240820941585,7.1751892108307205,False,-11.0,7,7&8
7041,70173,20,Channel1,70,2312.7285714285717,149163.8263265306,161891,671.9857142857143,877.5571428571428,-61.868258638126,11.98884718732281,7.589633243250624,False,6.0,7,7&8
7042,70173,21,Channel1,72,2293.208333333333,191083.63715277775,165111,673.2361111111111,876.25,-49.37080778733024,11.601560466129667,8.100988641700432,False,2.0,7,7&8
7043,70173,22,Channel1,75,2191.08,186759.5936,164331,674.1466666666666,873.3866666666667,-48.09265397824959,11.500046985052204,8.440726051621896,False,3.0,7,7&8
7044,70173,23,Channel1,76,2297.4473684210525,207657.8261772853,174606,674.3421052631579,873.9736842105264,-51.19770341687924,11.44427395202836,8.630169278820697,False,1.0,7,7&8
7045,70173,24,Channel1,76,2277.5131578947367,167730.06561634352,173091,674.921052631579,874.4736842105264,-50.75548473592743,11.427096949743744,8.571416137337096,False,0.0,7,7&8
7062,70174,0,Channel1,40,2934.95,942744.8975,117398,93.6,974.125,-31.566210925541878,7.793347721818223,6.715625713418529,False,,7,7&8
7063,70174,1,Channel1,48,2922.395833333333,989616.4891493056,140275,95.70833333333331,975.3541666666666,-41.65008821783859,8.766496295505119,7.125493398781053,False,8.0,7,7&8
7064,70174,2,Channel1,60,3057.733333333333,1076777.862222222,183464,94.88333333333334,977.0666666666668,-61.928047606395246,9.237861641032437,8.481005189498786,False,12.0,7,7&8
7065,70174,3,Channel1,76,3244.5263157894738,1472252.8545706377,246584,97.07894736842104,976.1447368421052,-0.6711928820148674,10.343812211707109,9.548726643269578,False,16.0,7,7&8
7066,70174,4,Channel1,84,3232.7619047619046,1558847.0147392289,271552,96.91666666666669,974.5714285714286,10.57932288472844,10.840279912164288,9.967622906770911,False,8.0,7,7&8
7067,70174,5,Channel1,83,3068.927710843373,1367757.6574248804,254721,97.39759036144578,975.566265060241,-45.18263434566676,10.746026683565043,9.999463172283653,False,-1.0,7,7&8
7068,70174,6,Channel1,73,2652.6301369863013,881157.7947082005,193642,97.17808219178082,974.6164383561644,-59.13248327804461,10.171756874516005,9.28983117733538,False,-10.0,7,7&8
7069,70174,7,Channel1,69,2408.3478260869565,538099.270321361,166176,96.40579710144928,977.0579710144928,-47.3941627859037,9.845074488069471,9.080975038086589,False,-4.0,7,7&8
7070,70174,8,Channel1,59,2163.898305084746,247556.5998276357,127670,96.30508474576273,975.0169491525425,-54.62804461579786,9.244383342571364,8.266325801087277,False,-10.0,7,7&8
7071,70174,9,Channel1,55,2050.2909090909093,185715.3699173554,112766,96.56363636363636,975.4545454545456,-48.338701089020645,8.891959271220676,7.968692721265892,False,-4.0,7,7&8
7072,70174,10,Channel1,58,2095.2413793103447,240725.42449464925,121524,97.29310344827586,974.6896551724138,-61.87873714715405,9.264378199698417,8.150622036731727,False,3.0,7,7&8
7073,70174,11,Channel1,68,2214.235294117647,251384.7093425605,150568,97.98529411764706,973.7941176470588,-67.43131749369088,9.910117332384958,8.861747871403606,False,10.0,7,7&8
7074,70174,12,Channel1,73,2258.5616438356165,300742.6023644211,164875,98.5890410958904,972.1780821917808,-75.61431623691465,10.810310450955784,8.749266765168436,False,5.0,7,7&8
7075,70174,13,Channel1,74,2223.608108108108,299544.13020452886,164547,97.6891891891892,974.5,-66.95143580433506,11.201298162826742,8.60581098893878,False,1.0,7,7&8
7076,70174,14,Channel1,78,2183.846153846154,259550.00197238656,170340,97.34615384615384,972.3076923076924,-74.19389540835975,11.37616581462218,8.856128003048143,False,4.0,7,7&8
7077,70174,15,Channel1,84,2195.7619047619046,302136.9195011337,184444,96.16666666666669,974.404761904762,-74.98918597923739,12.372993570336016,8.865749507572852,False,6.0,7,7&8
7078,70174,16,Channel1,81,1962.4567901234568,176633.53208352387,158959,96.0246913580247,974.5802469135804,-83.49209720121246,11.080741263423496,9.420879763705708,False,-3.0,7,7&8
7079,70174,17,Channel1,80,2121.2375,275105.30609374994,169699,95.05,976.7375,-86.70709300154,11.134323831383378,9.235813474697675,False,-1.0,7,7&8
7080,70174,18,Channel1,74,1999.945945945946,231414.40248356463,147996,94.91891891891892,978.527027027027,-73.2524772062949,10.150803770255736,9.384859343169088,False,-6.0,7,7&8
7081,70174,19,Channel1,76,702.9078947368421,28436.583621883656,53421,93.84210526315788,975.328947368421,85.36863936092627,10.257246904707788,9.596715902396042,False,2.0,7,7&8
7082,70174,20,Channel1,69,2014.6811594202895,205469.28964503255,139013,92.3913043478261,977.217391304348,84.10115262283405,10.349186742971831,8.636105215821427,False,-7.0,7,7&8
7083,70174,21,Channel1,67,2018.8507462686568,179546.51503675652,135263,92.59701492537312,977.6119402985074,-89.77156415586984,10.11344561959811,8.558072549302988,False,-2.0,7,7&8
7084,70174,22,Channel1,65,1943.2769230769231,152412.784852071,126313,92.6923076923077,975.5692307692308,74.11067179321444,10.007342662256274,8.443888126114613,False,-2.0,7,7&8
7085,70174,23,Channel1,67,2073.5522388059703,194636.5159278236,138928,91.85074626865672,977.1044776119404,76.0039144472554,10.126589233533176,8.637710207183751,False,2.0,7,7&8
7086,70174,24,Channel1,67,2075.4477611940297,187214.2472711072,139055,91.85074626865672,978.1044776119404,76.0039144472554,10.126589233533176,8.637710207183751,False,0.0,7,7&8
7185,70177,2,Channel1,3,3343.6666666666665,20277.555555555555,10031,798.6666666666666,463.3333333333333,45.00000000000001,2.8284271247461903,1.632993161855452,False,,7,7&8
7186,70177,3,Channel1,5,4908.2,1080894.56,24541,801.0,460.0,-31.71747441146101,4.576491222541475,1.7480640977952842,False,2.0,7,7&8
7187,70177,4,Channel1,14,5003.928571428572,1343180.780612245,70055,801.6428571428571,459.07142857142856,86.43749182554912,4.82949990577818,4.029437953428258,False,9.0,7,7&8
7188,70177,5,Channel1,1,2943.0,0.0,2943,779.0,73.0,0.0,1.0,1.0,False,-13.0,7,7&8
7189,70177,6,Channel1,18,2955.222222222222,178545.5061728395,53194,778.8333333333334,70.27777777777777,31.58606299484273,5.442479200222537,4.407399662968176,False,17.0,7,7&8
7190,70177,7,Channel1,24,2813.708333333333,212717.20659722225,67529,779.3333333333334,73.125,19.60488399622835,6.211933175145542,5.038144571196805,False,6.0,7,7&8
7191,70177,8,Channel1,30,2741.6666666666665,214448.6888888889,82250,779.6666666666666,71.5,90.0,6.454081841268603,6.064784348631226,False,6.0,7,7&8
7192,70177,9,Channel1,35,2650.542857142857,209617.27673469385,92769,780.3714285714286,72.22857142857143,64.86928709349021,7.318434027179664,6.231946890441304,False,5.0,7,7&8
7193,70177,10,Channel1,44,2675.1136363636365,262491.3734504133,117705,780.9090909090909,71.52272727272727,66.94655871943183,7.946268344223193,7.189561904185277,False,9.0,7,7&8
7194,70177,11,Channel1,43,2550.6279069767443,181498.373174689,109677,781.8837209302326,71.11627906976744,45.0,7.782764841072136,7.140420403851799,False,-1.0,7,7&8
7195,70177,12,Channel1,47,2527.1702127659573,174599.50294250788,118777,782.1914893617021,69.63829787234043,64.9851181078609,8.256108369271749,7.369929479566709,False,4.0,7,7&8
7196,70177,13,Channel1,45,2466.9333333333334,163384.72888888887,111012,781.7555555555556,72.11111111111111,47.30609621574697,8.014599302290822,7.38826096208854,False,-2.0,7,7&8
7197,70177,14,Channel1,46,2392.8695652173915,134484.37429111535,110072,781.695652173913,69.6086956521739,78.58071005945202,8.324096799024506,7.20039195909,False,1.0,7,7&8
7198,70177,15,Channel1,49,2417.081632653061,154964.8096626406,118437,780.7551020408164,71.63265306122449,65.43195489087061,8.291158602149032,7.707551420389985,False,3.0,7,7&8
7199,70177,16,Channel1,53,2273.471698113208,171623.7208971164,120494,781.1320754716982,70.64150943396227,49.45216125954206,8.68029601829632,7.949545692027954,False,4.0,7,7&8
7200,70177,17,Channel1,49,2359.877551020408,137772.63806747188,115634,781.0,70.77551020408163,57.865792516038624,8.300528427156166,7.699227141620886,False,-4.0,7,7&8
7201,70177,18,Channel1,47,2253.148936170213,108405.65866908104,105898,781.0212765957447,70.93617021276596,24.13321951881676,8.108813856075042,7.56991195983928,False,-2.0,7,7&8
7202,70177,19,Channel1,47,828.5106382978723,14241.398822996834,38940,781.1702127659574,68.02127659574468,7.240119131339663,8.153416722277555,7.471503755659305,False,0.0,7,7&8
7203,70177,20,Channel1,52,2279.0,120282.92307692308,118508,779.6538461538462,69.71153846153847,44.00713146930918,8.513672411144595,7.909368246428776,False,5.0,7,7&8
7204,70177,21,Channel1,48,2168.6666666666665,81542.38888888889,104096,779.9166666666666,69.77083333333333,70.00577235847175,8.310480678571466,7.50081009130628,False,-4.0,7,7&8
7205,70177,22,Channel1,49,2073.8367346938776,84538.3406913786,101618,780.1428571428571,67.85714285714286,44.99999999999981,8.18535277187245,7.810249675906656,False,1.0,7,7&8
7206,70177,23,Channel1,53,2208.2830188679245,126831.1840512638,117039,779.3584905660377,69.32075471698113,31.99637412323388,8.50343518984562,8.052396040279673,False,4.0,7,7&8
7207,70177,24,Channel1,53,2207.754716981132,139555.95870416515,117011,779.5471698113207,69.88679245283019,66.34146880706432,8.700421605092519,7.931174863847427,False,0.0,7,7&8
7224,70178,2,Channel1,17,3398.6470588235293,694703.875432526,57777,913.8823529411764,784.5882352941177,-15.171624442119786,5.341380016447377,4.165574685571378,False,,7,7&8
7225,70178,3,Channel1,28,3164.3214285714284,799874.8609693877,88601,915.6071428571428,782.6071428571429,-45.00000000000133,6.110100926607787,6.078847008469694,False,11.0,7,7&8
7226,70178,4,Channel1,35,2881.9714285714285,536248.2563265307,100869,915.8285714285714,781.0,90.0,7.062744009319358,6.470618792899578,False,7.0,7,7&8
7227,70178,5,Channel1,45,2903.266666666667,598363.1288888889,130647,916.7555555555556,781.4,-20.69887778334685,7.990007118438841,7.374415805304096,False,10.0,7,7&8
7228,70178,6,Channel1,45,2680.688888888889,261480.0365432099,120631,917.0,780.0,0.0,7.62770071396474,7.627700713964737,False,0.0,7,7&8
7229,70178,7,Channel1,49,2626.1020408163267,265808.622240733,128679,916.5102040816328,782.2857142857143,3.095121195250537,8.333573035619276,7.613575142230742,False,4.0,7,7&8
7230,70178,8,Channel1,52,2603.653846153846,285707.7647928994,135390,916.5,780.5,0.0,8.174566007548334,8.174566007548334,False,3.0,7,7&8
7231,70178,9,Channel1,56,2628.589285714286,336346.1348852041,147201,916.9642857142856,780.5892857142857,-21.05226603597739,8.843918189492095,8.190787945092156,False,4.0,7,7&8
7232,70178,10,Channel1,55,2448.5636363636363,237714.50049586783,134671,917.5454545454544,779.4363636363636,-41.66129891097933,8.891959271220676,7.968692721265892,False,-1.0,7,7&8
7233,70178,11,Channel1,60,2490.633333333333,309860.5655555555,149438,918.1166666666668,778.4666666666667,-18.475531541796546,9.22220401591528,8.388827213346916,False,5.0,7,7&8
7234,70178,12,Channel1,58,2351.9827586206898,203579.2583234245,136415,918.5862068965516,777.1034482758621,-76.97581511164455,9.153751363217204,8.15537285461689,False,-2.0,7,7&8
7235,70178,13,Channel1,66,2512.212121212121,328508.8943985308,165806,918.3636363636364,779.5,90.0,9.524058604801436,8.97549110408119,False,8.0,7,7&8
7236,70178,14,Channel1,65,2454.4153846153845,301685.1043786982,159537,918.9230769230768,777.1076923076923,49.91848302178693,9.623794403989626,8.694709074208436,False,-1.0,7,7&8
7237,70178,15,Channel1,65,2411.7384615384617,239863.1777514793,156763,918.0769230769232,778.8923076923077,49.91848302178693,9.623794403989628,8.694709074208438,False,0.0,7,7&8
7238,70178,16,Channel1,61,2184.196721311476,171497.86294006984,133236,918.5409836065572,777.983606557377,72.00399582337654,9.604583504997768,8.200830143332263,False,-4.0,7,7&8
7239,70178,17,Channel1,62,2370.8387096774195,231199.2643080125,146992,918.258064516129,778.0967741935484,53.97081970906092,9.582953981452915,8.371332555108143,False,1.0,7,7&8
7240,70178,18,Channel1,61,2276.655737704918,203887.6027949476,138876,918.4754098360656,778.7049180327868,69.44217013944426,9.716292904626831,8.097371344041322,False,-1.0,7,7&8
7241,70178,19,Channel1,69,947.8840579710144,38200.65322411259,65404,918.8985507246376,775.4202898550725,62.16768599518978,10.357500227736637,8.584126974873802,False,8.0,7,7&8
7242,70178,20,Channel1,64,2222.765625,153714.42944335938,142257,917.75,777.25,71.92090728009586,10.033657248401104,8.243824528489714,False,-5.0,7,7&8
7243,70178,21,Channel1,63,2235.4761904761904,131970.63038548752,140835,918.1428571428572,777.6190476190476,67.20055561226442,9.906291750876315,8.258716460286347,False,-1.0,7,7&8
7244,70178,22,Channel1,70,2184.9142857142856,152560.73551020407,152944,918.2857142857144,775.5857142857143,70.14645859075931,10.492583513156548,8.62069934894983,False,7.0,7,7&8
7245,70178,23,Channel1,68,2236.9117647058824,134278.6980968858,152110,917.6617647058824,777.1617647058823,63.67558743204789,10.27153078064046,8.557328827914892,False,-2.0,7,7&8
7246,70178,24,Channel1,75,2306.773333333333,156067.69528888885,173008,918.0133333333332,777.68,65.53541900035066,10.854808344335732,8.900135678011805,False,7.0,7,7&8
7302,70180,3,Channel1,15,3465.2,655465.6266666668,51978,801.2,463.2,-87.55045377310613,5.495522044938054,3.760597638202871,False,,7,7&8
7303,70180,4,Channel1,15,2848.266666666667,139104.46222222224,42724,800.7333333333333,463.2,-38.73559614542422,4.76846057950091,4.464129295664779,False,0.0,7,7&8
7304,70180,5,Channel1,30,3177.7,418614.5433333333,95331,801.2,464.0,86.75846315355139,7.128893007275349,5.592444565211044,False,15.0,7,7&8
7305,70180,6,Channel1,33,2770.212121212121,355830.34894398524,91417,794.1818181818181,460.27272727272725,-32.99799617594122,7.087497980042487,6.123287116424184,False,3.0,7,7&8
7306,70180,7,Channel1,33,2639.575757575757,263103.21395775944,87106,793.8181818181819,462.6363636363636,-47.56627721993649,7.194291611603983,6.042755619742688,False,0.0,7,7&8
7307,70180,8,Channel1,38,2731.394736842105,424492.29155124654,103793,793.1578947368421,460.9473684210527,-38.15124726254407,7.5146774521895505,6.587773150294332,False,5.0,7,7&8
7308,70180,9,Channel1,41,2758.7804878048782,393797.58596073766,113110,793.5365853658536,461.5365853658537,-38.20101640302165,8.092350677854208,6.713416273970217,False,3.0,7,7&8
7309,70180,10,Channel1,41,2621.243902439024,439129.64782867336,107471,793.3414634146342,461.0,-41.179796619486616,7.686800273769885,7.028577838312666,False,0.0,7,7&8
7310,70180,11,Channel1,43,2563.046511627907,373452.1838831801,110211,794.1162790697674,460.4651162790698,-61.048668307776936,8.368060891043495,6.741544714740281,False,2.0,7,7&8
7311,70180,12,Channel1,43,2466.3488372093025,343417.90156841534,106053,794.3488372093024,459.13953488372096,-37.369133723661065,8.45840096749469,6.679771791795838,False,0.0,7,7&8
7312,70180,13,Channel1,46,2526.326086956521,355340.2632325142,116211,793.5869565217391,461.7826086956522,-34.7337818251854,8.330690378735872,7.199743939160822,False,3.0,7,7&8
7313,70180,14,Channel1,45,2394.4222222222224,299869.1772839506,107749,793.7333333333333,459.3777777777778,-45.6981649719932,8.616398476677196,6.907476590381649,False,-1.0,7,7&8
7314,70180,15,Channel1,45,2342.266666666667,288039.26222222217,105402,792.6,461.2,-40.64631486423982,8.79912604180077,6.690082143166981,False,0.0,7,7&8
7315,70180,16,Channel1,42,2110.4523809523807,194886.58106575967,88639,793.0714285714286,460.2380952380952,-52.003337635285234,8.014184254695968,6.838133874803793,False,-3.0,7,7&8
7316,70180,17,Channel1,42,2274.928571428572,245412.6853741497,95547,792.2619047619048,460.6190476190476,-56.21566034030307,8.26817951908244,6.636018600347,False,0.0,7,7&8
7317,70180,18,Channel1,43,2228.2093023255816,233185.00270416445,95813,792.3953488372093,460.90697674418607,-34.626186764960835,7.811199343552057,7.191080040328463,False,1.0,7,7&8
7318,70180,19,Channel1,44,841.3863636363636,34294.69163223141,37021,793.0,457.54545454545456,-54.60633590859288,8.413145608562308,6.865758712825842,False,1.0,7,7&8
7319,70180,20,Channel1,44,2159.8636363636365,175539.48140495867,95034,791.6818181818181,459.3181818181818,-45.00000000000002,8.714402066846803,6.654252006607645,False,0.0,7,7&8
7320,70180,21,Channel1,43,2188.6976744186045,201626.44348296372,94114,791.953488372093,459.6279069767442,-52.47117783103303,8.130294300614178,6.94019525342924,False,-1.0,7,7&8
7321,70180,22,Channel1,45,2097.822222222222,212255.16839506172,94402,792.0,457.4666666666666,-59.47860879939414,8.504254346416593,6.883803376081088,False,2.0,7,7&8
7322,70180,23,Channel1,44,2158.7727272727275,212089.17561983468,94986,791.3181818181819,459.0,-36.54241252975381,8.726798271227604,6.5945289618957625,False,-1.0,7,7&8
7323,70180,24,Channel1,44,2142.1136363636365,180330.10072314047,94253,791.4318181818181,459.5681818181818,-45.00000000000001,8.531003029245122,6.737607055714165,False,0.0,7,7&8
7340,70181,3,Channel1,16,3380.1875,316202.65234375,54083,817.0,591.5,0.0,5.059644256269407,4.131182235954578,False,,7,7&8
7341,70181,4,Channel1,26,3205.576923076923,552264.6286982249,83345,817.1923076923077,590.6923076923077,8.16635528865797,6.210145770897997,5.618124266463718,False,10.0,7,7&8
7342,70181,5,Channel1,37,3004.243243243244,522171.319211103,111157,817.8648648648649,591.7027027027027,24.25653358387432,7.3955469805064515,6.49759938531415,False,11.0,7,7&8
7343,70181,6,Channel1,49,2978.6938775510203,456790.4164931278,145956,817.5714285714286,590.6122448979592,21.568689525346414,8.122397207583546,7.825442348901467,False,12.0,7,7&8
7344,70181,7,Channel1,62,2997.7419354838707,447186.64308012486,185860,817.1129032258065,593.0645161290323,5.226380373530776,9.254638228274738,8.682635538481975,False,13.0,7,7&8
7345,70181,8,Channel1,68,2937.6911764705883,325133.6840397924,199763,817.1323529411765,591.1911764705883,4.630110765585748,9.971881202006957,8.822294253699255,False,6.0,7,7&8
7346,70181,9,Channel1,71,2882.3098591549297,285146.889902797,204644,817.4647887323944,591.8028169014085,6.067943246682555,10.126881928478507,9.048804896367848,False,3.0,7,7&8
7347,70181,10,Channel1,72,2773.1666666666665,279622.6666666667,199668,817.6388888888889,591.1111111111111,7.880961199715628,10.298880811271266,9.020167070106336,False,1.0,7,7&8
7348,70181,11,Channel1,74,2680.175675675676,223255.6853542732,198333,818.3918918918919,590.8243243243244,-11.667680971421204,10.36275882235598,9.17888239061077,False,2.0,7,7&8
7349,70181,12,Channel1,78,2627.75641025641,262072.77399737012,204965,818.5897435897435,589.7051282051282,6.2134038080062535,10.411734736764773,9.68484620279083,False,4.0,7,7&8
7350,70181,13,Channel1,79,2616.1898734177216,239361.34369492065,206679,817.6835443037975,592.126582278481,-2.4767420455825357,10.31968990096641,9.888141424037384,False,1.0,7,7&8
7351,70181,14,Channel1,80,2538.225,169354.399375,203058,817.625,589.9625,-5.4676879885762295,10.857011488738372,9.478889817183992,False,1.0,7,7&8
7352,70181,15,Channel1,85,2559.6823529411763,222254.09910034604,217573,816.5529411764705,591.9176470588235,15.359649460070134,10.690429976819551,10.30429873678633,False,5.0,7,7&8
7353,70181,16,Channel1,88,2384.3977272727275,201879.92135847107,209827,816.7159090909091,590.875,-0.7300533246391109,11.06646222726589,10.306660403507468,False,3.0,7,7&8
7354,70181,17,Channel1,88,2536.215909090909,207289.30565599172,223187,816.4545454545455,591.1818181818181,40.73105269463912,10.988664493927628,10.36640819108021,False,0.0,7,7&8
7355,70181,18,Channel1,91,2513.6593406593406,227490.2246105543,228743,816.8681318681319,591.2967032967033,18.86512623745488,11.396831104807593,10.282999542756432,False,3.0,7,7&8
7356,70181,19,Channel1,89,963.3483146067416,31995.125867945964,85738,817.7303370786517,588.0786516853933,14.44497452825498,11.238826833523753,10.262604408267496,False,-2.0,7,7&8
7357,70181,20,Channel1,82,2371.951219512195,173337.70493753714,194500,817.0,589.719512195122,0.0,11.11999644728605,9.496445395940786,False,-7.0,7,7&8
7358,70181,21,Channel1,80,2386.8,166469.56,190944,817.6,589.6875,-16.00068004005252,10.634255190010924,9.694247744850337,False,-2.0,7,7&8
7359,70181,22,Channel1,80,2267.225,143010.64937499998,181378,818.0,587.4625,0.0,10.74444219002008,9.608935714719932,False,0.0,7,7&8
7360,70181,23,Channel1,79,2352.227848101266,165979.49238904018,185826,817.5569620253165,588.9620253164557,-7.019722443005332,10.651928322581876,9.5353034616119,False,-1.0,7,7&8
7361,70181,24,Channel1,76,2369.1973684210525,166071.94788781164,180059,818.0,589.5526315789474,83.99099404250552,10.023971268913336,9.817420964080377,False,-3.0,7,7&8
7378,70182,3,Channel1,1,3594.0,0.0,3594,43.0,520.0,0.0,1.0,1.0,False,,7,7&8
7379,70182,4,Channel1,24,2887.625,200016.5677083333,69303,351.3333333333333,655.875,-19.604883996228303,6.211933175145544,5.0381445711968045,False,23.0,7,7&8
7380,70182,5,Channel1,31,2593.1290322580644,202528.2414151925,80387,351.7741935483871,656.4516129032259,-34.98088555619873,7.251703152637225,5.5854943937480135,False,7.0,7,7&8
7381,70182,6,Channel1,41,2565.0975609756097,165619.5514574658,105169,352.0,655.0,-45.00000000000001,7.9498427657407165,6.6332495807108,False,10.0,7,7&8
7382,70182,7,Channel1,48,2442.3125,193271.2981770833,117231,351.1875,657.3125,-43.65021512177016,8.60796946574095,7.239716843547393,False,7.0,7,7&8
7383,70182,8,Channel1,50,2414.6,241271.52,120730,351.28,655.4,-42.80723607347998,8.60409225612351,7.523826406493853,False,2.0,7,7&8
7384,70182,9,Channel1,54,2379.6296296296296,228482.49245541837,128500,351.6666666666667,655.3148148148148,-28.48007595922248,8.87070161444056,7.866617997818784,False,4.0,7,7&8
7385,70182,10,Channel1,56,2320.75,208091.54464285716,129962,352.0357142857143,654.3035714285714,-34.25958775497874,9.10185963362124,7.981653999047164,False,2.0,7,7&8
